name,type,latitude,longitude,province,city
Al Rio Suites,chalet,-31.8009732,-64.980019,,
El Viejo Valle,picnic_site,-31.8015499,-64.9817652,,
Bosque y Río,chalet,-31.8019192,-64.9812636,,
Información Turística,information,-31.797588,-65.0020239,,
Información Turística,information,-31.7696387,-65.0006063,,
La Posada,hotel,-31.6572628,-64.4355387,,
Boca del Rio,attraction,-31.9144713,-65.1129279,,
Hostel La Condesa,hostel,-31.9536347,-65.09684,,
Hotel Las Lilas,hotel,-31.9483934,-65.1708663,,
Balneario El Tubo,attraction,-31.9233708,-65.1517448,,
Camping Los Álamos,camp_site,-31.9267764,-65.1472199,,
Camping El Cedro,camp_site,-31.9252967,-65.1521364,,
Laberinto Forestal,attraction,-31.944786,-65.0505665,,
Información Turística,information,-31.9467638,-65.0509608,,
Sendero Los Zorzales,attraction,-31.9441328,-65.0666678,,
Hotel Portal Benjamin,hotel,-26.3714617,-65.2941674,,
Hosteria Lago Sur,hotel,-50.3355107,-72.2445766,,
Cumbre,peak,-30.7974036,-64.465454,,
Pared de los Helechos,viewpoint,-30.7951393,-64.4659631,,
Hotel Cuatro Reyes,hotel,-34.6176738,-58.3856826,,Ciudad Autónoma de Buenos Aires
Virgen del camino,wayside_shrine,-39.5505867,-70.6030352,,
vertiente,spring,-39.550923,-70.5974375,,
Monumento a los Bomberos Voluntarios,memorial,-38.9374806,-67.9876546,,
Hospedaje Ale,hostel,-22.7923941,-65.2168514,,
Residencia El Norte,hotel,-22.7206748,-65.6974205,,
Monumento al General Roca,memorial,-38.9388786,-67.9949529,,
Monumento al Ingeniero Hugo Rimmele,memorial,-38.9405244,-68.0014451,,
Monumento al Club de Leones,memorial,-38.9402935,-68.0023153,,
Cueva del Suri,attraction,-26.0836319,-66.0110153,,
Nuestra Señora de Lujan,wayside_shrine,-31.3832188,-57.9938901,,
Fortin Picheuta,memorial,-32.6841253,-69.5226376,,
El Refugio del Lago,chalet,-42.2096127,-71.422798,,
Camping,camp_site,-37.0540578,-69.8832695,,
Ytororó Lodge,chalet,-26.9994121,-54.6282691,,Dos de Mayo
Movimiento Evita,artwork,-31.380611,-58.0384286,,
Monumento al Exodo Oriental,artwork  memorial,-31.3711991,-57.99622,,
Corrientes Plaza Hotel,hotel,-27.4679919,-58.8311044,,Corrientes
San Sebastián,wayside_shrine,-39.4638255,-70.4903458,,
Carlos Pellegrini,memorial,-32.9549035,-60.6553868,,
Piedra Santa de Charahuilla,wayside_shrine,-39.3880215,-70.4304517,,
Arañamun,cave_entrance,-39.315572,-70.525714,,
Juampi Lavigne,memorial,-39.3444842,-70.6531193,,
Mirador,viewpoint,-26.9995742,-55.1780487,,
Monumento a caidos en malvinas,monument,-34.6600224,-59.4367067,,
Tara Inti,attraction,-27.5166961,-64.8828867,,
La Madre,artwork,-34.6322016,-58.4431414,,
General San Martín,memorial,-34.6342057,-58.4420264,,
Federico Chopin,memorial,-34.634868,-58.4408504,,
Federic Ozanam,memorial,-34.6343782,-58.4406481,,
Yaguareté,artwork,-34.634827,-58.4401223,,
"Ñusta, fuente incaica",artwork,-34.635137,-58.4391611,,
Domingo Faustino Sarmiento,memorial,-34.6329474,-58.440917,,
Posta del Ángel,guest_house,-24.7895823,-65.4069855,,
JR,hotel,-33.459858,-61.51258,,
Pensión Doña Hilda,hostel,-30.2457991,-68.7467271,,
Refugio del Cerro Cónico (Joaquín Hardt),wilderness_hut,-43.2626231,-71.7232247,,
Apart Hotel,hotel,-27.6091634,-55.3253414,,Leandro N. Alem
Hotel El Gallego,hotel,-32.9162332,-65.3731316,,
Copacabana Hostel,hostel,-22.1029285,-65.5930683,,
Tia Emilia,chalet,-34.5743103,-58.5649377,,
mirador puerto gross,viewpoint,-40.9746037,-71.5132054,,
Mirador Cerro Quemado,viewpoint,-40.9748318,-71.5133426,,
Mirador El Artesano,viewpoint,-31.3753372,-65.4080111,,
Hotel Barón del 1000,hotel,-32.949616,-60.6383636,Santa Fe,Rosario
Playa Boca Guasu,attraction,-27.344324,-57.6636268,,Cerrito
Simón Bolivar,memorial,-34.6353069,-58.4483043,,
Sur Azul,hostel,-49.3217078,-72.8954517,,El Chaltén
Santa Maria del Campo,chalet,-34.1850388,-59.2463829,,
Carlos Gardel,memorial,-34.6349717,-58.4473345,,
Camping Puesto Cartes,camp_site,-39.079083,-68.5181826,,
Casa Bellavista,chalet,-34.1207635,-59.4294758,,
La Aguada,chalet,-34.1181112,-59.4413459,,
Los Rostros de la Pampa,museum,-34.1237889,-59.4331598,,
Hotel Juvine,hotel,-34.8258227,-58.47828,,
Huinca Ruca,alpine_hut,-41.3676975,-71.5049494,,
Apart Hotel Arc,hotel,-34.602786,-58.4095107,,Ciudad Autónoma de Buenos Aires
Casa Abruzzo,apartment,-50.3294193,-72.2469222,,el calafate
Cerro Negro,peak,-23.5131541,-66.8976403,,
Hostel kayra,hostel,-27.6567713,-67.0320127,,
Femme aux champs (Campesina),artwork,-34.6309104,-58.4423633,,
Termas de Reyes,picnic_site,-24.1703093,-65.4877537,,
Complejo Turístico Termas de Reyes,attraction,-24.1710124,-65.4871193,,
Hotel Varela,hotel,-34.618558,-58.3707127,,Ciudad Autónoma de Buenos Aires
Monumento a Colón,memorial,-38.9415413,-67.9962513,,
Hostel Ruta 40,hostel,-26.0745411,-65.9754892,,
Perro con Pelota,artwork,-31.3734379,-64.2489152,,
Jenga,artwork,-31.3737434,-64.2490111,,
Morro El Panchón,peak,-35.2201153,-70.5719139,,
Paneles Solares,information,-31.4267889,-68.6721844,,
Camping Agreste Remü Lafken,camp_site,-41.27125,-71.5082,,
Camping Libre,camp_site,-41.2862692,-71.5937346,,
El Barranco,hotel,-49.326254,-72.892408,,El Chaltén
Vivir solo cuesta vida,artwork,-34.5826697,-59.1134583,,
El Choique,attraction,-42.4670873,-70.0648159,,
Casa Colorada - Hotel de Montaña,hotel,-23.579642,-65.3473168,,
Mirador,viewpoint,-25.560525,-66.2203428,,
Entrada El Choique,attraction,-42.3720931,-69.9188466,,
Paseo de Artesanos Municipal,attraction,-32.3439224,-65.0130333,,
Escultura Corazón,memorial,-38.6981342,-62.2667731,,
Monumento a Urquiza,memorial,-38.6985149,-62.2664183,,
Puelo Rústico,camp_site,-42.0679321,-71.6044885,,
Cabaña Longchamps,alpine_hut,-41.9819102,-71.520469,,
Monumento Conmemorativo Roble Del Sesquicentenario,memorial,-38.716977,-62.2659767,,
Monumento a las Madres,memorial,-38.7172498,-62.2663467,,
Monumento Mujer,monument,-38.6908232,-62.2676357,,
Monumento Juan Domingo Perón,memorial,-38.689829,-62.259076,,
Monumento Prof. Prudencio R. Cornejo,memorial,-38.7017983,-62.2843071,,
Cadena Total,information,-42.7661579,-65.0366141,,
Monumento Virgen Maria,memorial,-38.6887972,-62.2841374,,
Koala hostel,hostel,-32.8916344,-68.8491241,,
La San Francisco,hostel,-24.7899706,-65.4081831,,
Hotel Centenario,hotel,-32.3670288,-62.3109278,,
José Evaristo Uriburu,memorial,-34.5880613,-58.3977848,,
Placa detenidos desaparecidos,memorial,-34.6092208,-58.4466427,,
camping libre,camp_site,-50.27254,-71.8820328,,
El Arranque,attraction,-34.6078739,-58.3913845,,Ciudad Autónoma de Buenos Aires
Hosteria Patagonia,hostel,-50.3399781,-72.263268,,
Monumento al General José de San Martín,memorial,-34.7200146,-58.254344,,
Campamento,camp_site,-49.204098,-73.0721068,,
P. 1.503m,viewpoint,-49.1808267,-73.1048513,,
Entrada de río,cave_entrance,-49.357353,-73.1635621,,
Cabañas Los Troncos,hotel,-35.584011,-58.0666158,,
Cabañas El Oso Dormilón,hotel,-35.5846684,-58.068979,,
Cabañas Aires del Bosque,hotel,-35.5843215,-58.0702335,,
Camping Asociación Argentina de Pesca,camp_site,-35.5818963,-58.0649053,,
Cabaña Los Castaños,hotel,-35.5819817,-58.0655252,,
Cabañas Aires de Lomas Altas,hotel,-35.5821377,-58.0702467,,
Monolito Conmemorativo Batallas de Cepeda,memorial,-33.6961629,-60.5317824,,
Batalla de Cepeda de 1859,archaeological_site,-33.6963178,-60.5428096,,
Informes,information,-50.3371328,-72.2452754,,
Semáforo de Rayos UV,information,-38.9346179,-68.0009762,,
Camping Casa de Piedra,camp_site,-41.1497924,-71.5135064,,
wifi Libre,information,-40.9973991,-68.2949279,,
La salita,artwork,-33.7389458,-61.9676192,,
Presidente Raúl Alfonsín,memorial,-34.5644918,-59.1098376,,
Juan Domingo Perón,memorial,-34.5656712,-59.1104356,,
Evita,memorial,-34.5656642,-59.1104504,,
1 de mayo - Día del trabajador,memorial,-34.5658599,-59.1105256,,
A José Manuel Estrada,memorial,-34.5669486,-59.1110377,,
Mirador Boca de Sapo,viewpoint,-38.9424908,-68.0399869,,
Museo Paleontológico y Petrolero de Astra,museum,-45.7379977,-67.5026071,,
San Antonio,wayside_shrine,-31.9795862,-68.4376706,,
Cristo Redentor,monument,-32.4228415,-63.2381579,,
Hostería El Peregrino,hotel,-31.702374,-65.0209609,,Villa Cura Brochero
Frontera Argentina - Paraguay,boundary_stone,-27.4823242,-56.7124478,,
Aquadita,camp_site,-29.3875484,-67.7956358,,
Camping Inti Huasi,camp_site,-29.1724834,-67.478045,,
Paso Pichachén,attraction,-37.4532534,-71.1242082,,
Plaza central,attraction,-24.451371,-65.9576244,,
Basural arqueologico,attraction,-24.4525381,-65.958936,,
Cuadros de cultivos,attraction,-24.4533902,-65.9567018,,
Cistas,attraction,-24.4532291,-65.956742,,
Patio de Molienda,attraction,-24.452074,-65.9575769,,
Tumba del Cacique,attraction,-24.4515368,-65.957475,,
Monumento a Fray Luis Beltran,artwork,-34.5960113,-58.5700272,,
Hostal casa de luna,hostel,-23.2057573,-65.3489405,,
Camping,camp_site,-25.5459395,-65.5628965,,
Camping libre,camp_site,-30.8661534,-64.4910463,,
Lo de Billy,camp_site,-23.7440123,-65.5032681,,
Piedra Sapo,cliff,-39.5329636,-70.5051847,,
Cerro de las Yeguas,peak,-35.3381725,-70.5389859,,
Piedra Alta,peak,-39.540179,-70.8324923,,
Cerro La Rueda,peak,-39.5397874,-70.8182309,,
Cumelcan,hotel,-41.3284045,-69.550019,,
Candilejas,hotel,-41.3291728,-69.5527688,,
Hotel De Turismo Tilcara,hotel,-23.5763725,-65.3963182,,Tilcara
Huaira Huasi,apartment,-23.7354525,-65.5125461,,
Terraza del Coya,hostel,-24.1682557,-65.3179865,,
Soplo de Memoria,artwork,-31.3981406,-58.0049211,,
Bunker,ruins,-34.6769773,-58.6466673,,
Bunker,ruins,-34.6751892,-58.6461485,,
Bunker,ruins,-34.674863,-58.6479565,,
Bunker,ruins,-34.6746246,-58.6496577,,
Escultura Maria Auxiliadora,monument,-38.7128194,-62.1822398,,
Salto Teodoro Cuenca,attraction,-27.4053497,-55.0136434,,Campo Ramón
Hostel Haus,hostel,-25.6197543,-54.5683853,,
Reserva Galarza,hostel,-28.0975094,-56.6976186,,
Oficina de turismo,information,-24.7897331,-65.4127233,,
Placa Memorial Angélica Cacere,memorial,-27.4718222,-58.97662,,
canadon,camp_site,-42.6880469,-65.0014455,,
Hostel de mi Valle,hostel,-26.8535651,-65.7086251,,
Ruca Nilpi,alpine_hut,-41.1270741,-71.3786116,,
Ruka 3,apartment,-40.1543115,-71.3501368,,
Cabañas Suangel,chalet,-35.4535277,-69.5818888,,
Camping Quillen,caravan_site,-39.3706841,-71.2305588,,
Cabañas Río Quillahue,apartment,-38.9583921,-71.3330708,,
Hostal Paraje andino,hotel,-24.7986808,-65.4005361,,
Hostal,hotel,-24.7921353,-65.4132947,,
Hostal Vacazur,hotel,-24.7963253,-65.4059858,,
Hosteria Altea,hotel,-38.9881756,-61.2989271,,Monte Hermoso
Los Paraísos,hotel,-25.9721315,-54.5596801,,Wanda
Desvío las Leñas,museum,-32.8212089,-69.9832801,,
Camping Isaias,camp_pitch,-26.0663143,-53.7340621,,San Antonio
Ankylosaurus,artwork,-37.3383585,-59.114299,,
Carnotaurus,artwork,-37.3383625,-59.1135096,,
Monumento conmemorativo a Chaco,memorial,-27.3739543,-59.0837594,,
Ferienhaus Hostel Salta,hostel,-24.7910815,-65.4119806,,
Termas del Plomo,attraction,-33.6174395,-69.9095696,,
El Quijote Azul,hotel,-36.7783272,-59.8253807,,
Museo Interactivo de Matemática,museum,-34.5445375,-58.4396097,,Ciudad Autonoma de Buenos Aires
Museo de los Patricios de Buenos Ayres,museum,-34.5763986,-58.4265713,,Ciudad Autónoma de Buenos Aires
Museo del Automóvil Club Argentino,museum,-34.5829376,-58.4001562,,Ciudad Autónoma de Buenos Aires
Museo y Archivo Histórico de la Facultad de Derecho de la Universidad De Buenos Aires,museum,-34.5825987,-58.3915347,,Ciudad Autónoma de Buenos Aires
Claustros históricos Basílica del Pilar,museum,-34.5866611,-58.3920084,,Ciudad Autónoma de Buenos Aires
Museo Notario 'Roberto Mario Arata',museum,-34.5895768,-58.3903123,,Ciudad Autónoma de Buenos Aires
Museo 'Padre Coll',museum,-34.594154,-58.3969473,,Ciudad Autónoma de Buenos Aires
Museo Xul Solar,museum,-34.5945212,-58.4078789,,Ciudad Autónoma de Buenos Aires
Monumento A La República de Italia,memorial,-38.945656,-68.0590753,,
La Tranquera,memorial,-38.9551137,-68.0592174,,
Museo Regina Pacini de Alvear,museum,-34.5954882,-58.3850263,,Ciudad Autónoma de Buenos Aires
Museo de Odontología,museum,-34.597854,-58.3972746,,Ciudad Autónoma de Buenos Aires
Museo de la Historia de la Cirugía,museum,-34.5981829,-58.3984025,,Ciudad Autónoma de Buenos Aires
Museo Kosice,museum,-34.6010134,-58.4307486,,Ciudad Autónoma de Buenos Aires
Cartel de Las Grutas,attraction,-40.8148816,-65.0932124,,
Museo le los Niños Abasto,museum,-34.6037931,-58.4108828,,Ciudad Autónoma de Buenos Aires
Casa Histórica 'Isaac Fernández Blanco',museum,-34.6100737,-58.3865096,,Ciudad Autónoma de Buenos Aires
El Mestizo,artwork,-32.4309835,-60.8133763,,
Siripo,chalet,-32.4393148,-60.8075731,,
Mongore,chalet,-32.4355609,-60.8102471,,
Las Costeras,chalet,-32.4294676,-60.8161132,,
El Haras,chalet,-32.4520448,-60.8541758,,
Museo de Minerales,museum,-34.6108404,-58.3757084,,Ciudad Autónoma de Buenos Aires
Yaku huasi,chalet,-31.4700572,-64.5644006,,
Gruta Virgen de Lourdes,wayside_shrine,-31.4741622,-64.5642046,,
Balcón de Piedras Negras,chalet,-31.4718201,-64.5675606,,
La ermita,attraction,-37.7787044,-62.2955108,,
Monumento a Manuel Belgrano,memorial,-38.9567393,-68.0592255,,
Ancla,technical_monument,-38.0878131,-57.580455,,
Museo Sacro de San Miguel,museum,-27.9983132,-57.588306,,San Miguel
Hospedaje Familiar Don Enrique,guest_house,-27.9928656,-57.5942105,,San Miguel
Hospedaje Iberá,guest_house,-27.9934018,-57.5910417,,San Miguel
Hospedaje Familiar Kavure,guest_house,-27.9967327,-57.5926161,,San Miguel
Norma Vallejos,guest_house,-27.9862153,-57.5518139,,San Miguel
Pueblo Antiguo,hotel,-25.1191646,-66.1623256,,
Gigantosaurio,artwork,-37.3374386,-59.1128297,,
Riojasaurus,artwork,-37.3371989,-59.1132108,,
Amargasaurus,artwork,-37.3372173,-59.1137523,,
Don Alejandro Lodge,guest_house,-25.618354,-54.5538967,,Puerto Iguazú
Los Tres Arboles,camp_site,-32.0545736,-64.9024156,,
Mirador de Lobos Marinos,viewpoint,-41.1568347,-63.1458283,,
Cerro El Rosado,viewpoint,-23.4722084,-65.3123836,,
Monumento al Avión,memorial,-34.6021367,-58.591986,,
Monumento Cruz de los Milagros,memorial,-27.7693524,-57.2814407,,
Información Turística,information,-35.7567213,-58.5004592,,
Información Turística,information,-35.7507223,-58.495658,,
El Colonial,hotel,-33.7999564,-59.499924,,Baradero
Museo Itinerante de Arte Contemporáneo del Mercosur,museum,-34.6361684,-58.4012011,,Ciudad Autónoma de Buenos Aires
Caídos de Malvinas,memorial,-33.8913969,-60.5642595,,
Árbol de la Memoria,tree,-33.8949335,-60.5658834,,
Monumento a los Ex combatientes de Malvinas,memorial,-33.8907003,-60.5632228,,
Cabañas Balcones de Tafi,chalet,-26.8574578,-65.7317246,,
Museo Memorias de San Juan Evangelista,museum,-34.6366625,-58.3595035,,Ciudad Autónoma de Buenos Aires
Museo Ana P. Boleas,museum,-31.3410928,-59.446682,,Bovril
Monumento a los Desaparecidos,memorial,-38.9553757,-68.055889,,
Parque Central,attraction,-38.9565941,-68.0586793,,Neuquén
Antiguos Rieles,memorial,-38.9554344,-68.0601455,,
"Museo a Cielo Abierto ""Frigorífico C.A.P. - Yuquerí""",information,-31.3927969,-58.018764,,
Homenaje a Damian P. Garat,memorial,-31.3980101,-58.0114844,,
Las trancas,camp_site,-28.0772557,-65.9048592,,
Neuquén,attraction,-38.9796732,-68.0540027,,Neuquén
Estacionamiento Quebrada de las senoritas,viewpoint,-23.3089638,-65.3647251,,
Museo de Ciencias Naturales de Especialidad Zoológica Médica,museum,-34.6413146,-58.390107,,Ciudad Autónoma de Buenos Aires
Museo de la Balanza,museum,-34.6480027,-58.3771644,,Ciudad Autónoma de Buenos Aires
Museo Etnográfico de las Obras Misionales Pontificias,museum,-34.6015504,-58.4205079,,Ciudad Autónoma de Buenos Aires
Museo de la anestesia y biblioteca histórica de la AAARBA,museum,-34.6229132,-58.4481775,,Ciudad Autónoma de Buenos Aires
Cabañas Los Arrayanes,hotel,-35.5831494,-58.0675535,,
Cabaña Lo de Hugo,hotel,-35.5854021,-58.0684727,,
Don Alfonso Suites de Campo,hotel,-35.5869218,-58.0677146,,
Cabañas Mora,hotel,-35.5868259,-58.0673211,,
Las Lomas Suites & Spa,hotel,-35.5901541,-58.0669808,,
Los Olivos,hotel,-35.5861472,-58.0713527,,
Museo de la Casa de Moneda,museum,-34.5839089,-58.3724098,,Ciudad Autónoma de Buenos Aires
Wessex,alpine_hut,-35.7563306,-58.5098028,,
Los Gallitos - Los Abuelos,wilderness_hut,-34.5900348,-59.0110808,,
Museo Nacional del Grabado,museum,-34.5975847,-58.394528,,Ciudad Autónoma de Buenos Aires
Museo del antiguo recinto del Congreso Nacional,museum,-34.6094335,-58.3709005,,Ciudad Autónoma de Buenos Aires
Museo General Belgrano,museum,-34.6333056,-58.4944222,,Ciudad Autónoma de Buenos Aires
Gloster Meteor,memorial,-38.9527851,-68.1401637,,
La mejor estadía,apartment,-40.1525017,-71.3458444,,San Martín de los Andes
Santo Sepulcro,cave_entrance,-38.0892994,-62.1940752,,
Posta 4,information,-38.0584968,-62.0158105,,
Posta 6,information,-38.0539799,-62.0129824,,
Posta 8,information,-38.048957,-62.01366,,
Museo Histórico de Cera,museum,-34.6383941,-58.3625843,,Ciudad Autónoma de Buenos Aires
Museo de Patología,museum,-34.597556,-58.399073,,Ciudad Autónoma de Buenos Aires
Museo Houssay de Historia de la Ciencia y la Tecnología,museum,-34.5982039,-58.3982449,,Ciudad Autónoma de Buenos Aires
Museo Casa Taller 'Celia Chevalier',museum,-34.6392944,-58.3660483,,Ciudad Autónoma de Buenos Aires
Museo de las Escuelas,museum,-34.6231646,-58.3678119,,Ciudad Autónoma de Buenos Aires
Museo Policial,museum,-34.6038405,-58.3736698,,Ciudad Autónoma de Buenos Aires
Museo de Farmacobotánica,museum,-34.5978341,-58.3976233,,Ciudad Autónoma de Buenos Aires
Museo Tecnológico 'Ing. Eduardo Latzina',museum,-34.6150119,-58.3686876,,Ciudad Autónoma de Buenos Aires
Museo Geográfico 'Dr. Juan B. Terán' y Museo de Ciencias Naturales 'Ángel Gallardo',museum,-34.6349166,-58.4010512,,Ciudad Autónoma de Buenos Aires
Instituto Nacional de Estudios De Teatro,museum,-34.598968,-58.3839347,,Ciudad Autónoma de Buenos Aires
Museo Sadaic 'Vicente López y Planes',museum,-34.6028503,-58.3886138,,Ciudad Autónoma de Buenos Aires
Escuela Museo de Bellas Artes 'General Urquiza',museum,-34.6275756,-58.4625006,,Ciudad Autónoma de Buenos Aires
En honor al Bombero voluntario,memorial,-34.5991554,-59.1748503,,
Museo Histórico y Numismático del Banco de la Nación Argentina,museum,-34.6067226,-58.3711767,,Ciudad Autónoma de Buenos Aires
Museo Histórico de la ARCA,museum,-34.6090417,-58.3716407,,Ciudad Autónoma de Buenos Aires
Museo de la Facultad de Odontología,museum,-34.5973826,-58.398212,,Ciudad Autónoma de Buenos Aires
Museo Notarial Argentino,museum,-34.5912478,-58.3916325,,Ciudad Autónoma de Buenos Aires
Museo Manoblanca,museum,-34.6510105,-58.4237661,,Ciudad Autónoma de Buenos Aires
Archivo y Museo del Banco de la Provincia de Buenos Aires,museum,-34.6042633,-58.3720766,,Ciudad Autónoma de Buenos Aires
Museo Histórico de la Gendarmería Nacional,museum,-34.5809929,-58.3749989,,Ciudad Autónoma de Buenos Aires
Museo Participativo de Ciencias,museum,-34.5863524,-58.3918485,,Ciudad Autónoma de Buenos Aires
Museo de Ciencia y Técnica,museum,-34.5885362,-58.3962929,,Ciudad Autónoma de Buenos Aires
Museo de la Deuda Externa,museum,-34.6002837,-58.398491,,Ciudad Autónoma de Buenos Aires
Museo Iser,museum,-34.5892616,-58.3730355,,Ciudad Autónoma de Buenos Aires
Museo Histórico Vecinal de Flores,museum,-34.6277555,-58.4708221,,Ciudad Autónoma de Buenos Aires
ermita de los mártires de La Rioja,wayside_shrine,-30.3879997,-66.2570745,,
Hostería Munay,hotel,-24.1844914,-65.3099916,,
Punta Este,beach,-42.7861545,-64.9545554,,
Hosteria Kaiken Gregores,hotel,-48.7478435,-70.2537704,,Gobernador Gregores
Alquileres Doña Totona,guest_house,-28.9847291,-59.0970371,,
Centro,hotel,-27.6340286,-55.4970017,,Cerro Azul
Co. Ventisquero,peak,-30.1617847,-69.8312761,,
Mirador Cascada pequeña,viewpoint,-23.5940463,-65.3704411,,
La Buitrera,peak,-39.1125014,-70.7372498,,
Museo Franciscano,museum,-34.6102062,-58.3717266,,Ciudad Autónoma de Buenos Aires
Canto del Viento,hotel,-23.5694178,-65.3994159,,
Kuntur Wasi,hotel,-23.2056328,-65.3493394,,
Hilando ideas,artwork,-34.5996109,-59.1731503,,
Hospedaje La Esquina,hostel,-27.7705072,-57.280521,,Loreto
Hospedaje N'Deroga,hostel,-27.7666192,-57.2744481,,Loreto
Hostería Cuarajhy,hostel,-27.7686192,-57.281577,,Loreto
Hostería Cuarajhy,hostel,-27.7706047,-57.2819171,,Loreto
Che Gente Cuera,chalet,-27.7707521,-57.2784922,,Loreto
Carlos Pellegrini,memorial,-28.5371546,-57.1717035,,
Casa de la luna,guest_house,-28.5365742,-57.1799588,,
Hospedaje San Cayetano,guest_house,-28.5368666,-57.17937,,
Huella Iberá,guest_house,-28.5381153,-57.1789206,,
Posada El Yacaré,guest_house,-28.5366076,-57.1730759,,
